"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"36","Trilocale viale Maria Bakunin, Traiano, Napoli","700.0","3","63.0","nan","4"
"37","Bilocale via Aniello Falcone 186, Vomero, Napoli","1100.0","2","65.0","nan","4"
"38","Quadrilocale via Edoardo Nicolardi 52, Colli Aminei - Capodimonte, Napoli","1000.0","4","110.0","2","4"
"39","Trilocale via Mariano Semmola 88, Rione Alto, Napoli","1100.0","3","95.0","nan","4"
"40","Quadrilocale via Giuseppe Orsi, Arenella, Napoli","1400.0","4","120.0","2","4"
"41","Mansarda via Del Rione Sirignano, Chiaia, Napoli","950.0","2","52.0","nan","4"
"42","Trilocale piazza Sannazzaro 63, Posillipo, Napoli","1700.0","3","150.0","2","4"
"43","Appartamento via Partenope, Santa Lucia, Napoli","5000.0","5+","230.0","2","4"
"44","Trilocale via Francesco Cilea 165, Vomero, Napoli","1090.0","3","80.0","nan","4"
"45","Quadrilocale via Parco Carelli 34, Posillipo, Napoli","1200.0","4","100.0","3","4"
"46","Bilocale via montedonzelli 49, Arenella, Napoli","989.0","2","70.0","nan","4"
"47","Quadrilocale via Posillipo, Posillipo, Napoli","1450.0","4","120.0","2","4"
"48","Trilocale via Giovanni Scherillo 6, Tribunali, Napoli","1200.0","3","100.0","nan","4"
"49","Bilocale via eurialo 110, Bagnoli, Napoli","800.0","2","60.0","nan","4"
"50","Trilocale via Domenico Fontana, Arenella, Napoli","950.0","3","85.0","2","4"
"51","Trilocale C.so Vittorio Emanuele 112, Piazza Amedeo - Parco Margherita, Napoli","2000.0","3","121.0","2","5 - 6"
"52","Bilocale corso Vittorio Emanuele 26, Mergellina - Piedigrotta, Napoli","900.0","2","51.0","nan","5 - 6"
"53","Bilocale via Siro Solazzi 6, Colli Aminei - Capodimonte, Napoli","700.0","2","70.0","nan","5 - 6"
"54","Bilocale via dell'epomeo, Soccavo, Napoli","700.0","2","65.0","nan","5 - 6"
"55","Trilocale via Manzoni 78, Posillipo, Napoli","1500.0","3","105.0","2","5 - 6"
"56","Appartamento via dei Mille 76, Chiaia, Napoli","2900.0","5","121.0","3","5 - 6"
"57","Bilocale via Ferdinando Galiani 20, Mergellina - Piedigrotta, Napoli","1800.0","2","40.0","nan","5 - 6"
"58","Trilocale via Due Portoni, Chiaiano, Napoli","650.0","3","101.0","nan","5 - 6"
"59","Trilocale via Umbria 77, Secondigliano, Napoli","550.0","3","135.0","nan","5 - 6"
"60","Trilocale via II traversa Macello 12, Poggioreale, Napoli","650.0","3","80.0","nan","5 - 6"
"61","Bilocale via Camillo De Nardis 10, Vomero, Napoli","700.0","2","50.0","nan","5 - 6"
"62","Trilocale via Luca Giordano, Vomero, Napoli","1100.0","3","85.0","2","5 - 6"
"63","Bilocale via Donnalbina, Centro Storico, Napoli","725.0","2","60.0","2","5 - 6"
"64","Appartamento via Kagoshima 36, Vomero, Napoli","1700.0","5","125.0","2","5 - 6"
"65","Bilocale via Ponti Rossi 269, Ponti Rossi, Napoli","750.0","2","55.0","nan","5 - 6"
"66","Trilocale via Camillo De Nardis 63, Vomero, Napoli","1200.0","3","88.0","nan","5 - 6"
"67","Quadrilocale via Alessandro Manzoni, Posillipo, Napoli","1000.0","4","110.0","2","5 - 6"
"68","Trilocale corso Vittorio Emanuele, Piazza Canneto - Salvator Rosa, Napoli","1100.0","3","90.0","2","5 - 6"
"69","Quadrilocale via Emilio Scaglione 135, Chiaiano, Napoli","700.0","4","130.0","nan","5 - 6"
"70","Trilocale via Soffritto, Pianura, Napoli","500.0","3","70.0","2","5 - 6"
"71","Trilocale via Privata De Martino 13, Posillipo, Napoli","1500.0","3","200.0","2","5 - 6"
"72","Bilocale via Michelangelo Schipa 66, Piazza Amedeo - Parco Margherita, Napoli","1250.0","2","70.0","nan","5 - 6"
"73","Quadrilocale via Ugo Ricci 1, Vomero, Napoli","1300.0","4","95.0","2","5 - 6"
"74","Trilocale salita Capodimonte 105, San Carlo All'Arena, Napoli","680.0","3","90.0","nan","5 - 6"
"75","Trilocale via Soffritto, Pianura, Napoli","800.0","3","95.0","2","5 - 6"
"76","Trilocale via Nuova Toscanella 34A, Chiaiano, Napoli","1250.0","3","120.0","2","3"
"77","Monolocale via Soffritto, Pianura, Napoli","300.0","nan","30.0","nan","3"
"78","Trilocale via Domenico Fontana 196, Rione Alto, Napoli","1100.0","3","56.0","nan","3"
"79","Villa plurifamiliare via di Marano, Pianura, Napoli","3000.0","5+","400.0","3","3"
"80","Trilocale via Provinciale Santa Maria a Cubito 523, Chiaiano, Napoli","650.0","3","74.0","2","3"
"81","Monolocale Vico Soccorso, Monte Santo, Napoli","490.0","nan","28.0","nan","3"
"82","Quadrilocale viale degli astronatuti, Colli Aminei - Capodimonte, Napoli","1300.0","4","130.0","2","3"
"83","Trilocale via M. Guadagno 110, San Carlo All'Arena, Napoli","700.0","3","100.0","nan","3"
"84","Monolocale salita salita capodimonte 105, San Carlo All'Arena, Napoli","280.0","nan","15.0","nan","3"
"85","Bilocale piazza Degli Artisti 27, Vomero, Napoli","900.0","2","65.0","nan","3"
"86","Trilocale via Sanm. d.grazie 8, Colli Aminei - Capodimonte, Napoli","750.0","3","90.0","nan","3"
"87","Bilocale viale Letizia 9, Colli Aminei - Capodimonte, Napoli","850.0","2","75.0","nan","3"
"88","Trilocale via Guglielmo Melisurgo, Porto - Municipio, Napoli","2200.0","3","85.0","nan","3"
"89","Trilocale via Provinciale Santa Maria a Cubito 532, Chiaiano, Napoli","600.0","3","70.0","nan","3"
"90","Appartamento piazza Giuseppe Garibaldi, Garibaldi - Ferrovia, Napoli","3500.0","5+","200.0","2","3"
"91","Bilocale Strada Comunale Guantai a Nazareth, Camaldoli, Napoli","500.0","2","40.0","nan","3"
"92","Appartamento via Michelangelo Schipa 70, Piazza Amedeo - Parco Margherita, Napoli","1200.0","5","116.0","2","3"
"93","Palazzo - Edificio via Alessandro Manzoni, Posillipo, Napoli","2000.0","5+","1.32","3+","3"
"94","Trilocale via Speranzella, Quartieri Spagnoli, Napoli","700.0","3","51.0","nan","3"
"95","Appartamento via Onofrio Fragnito, Rione Alto, Napoli","1600.0","5+","135.0","2","3"
"96","Quadrilocale via Posillipo, Posillipo, Napoli","1700.0","4","105.0","2","3"
"97","Appartamento via Domenico Padula, Soccavo, Napoli","800.0","5+","120.0","2","3"
"98","Quadrilocale via Francesco Caracciolo 20, Mergellina - Piedigrotta, Napoli","1500.0","4","70.0","nan","3"
"99","Trilocale via Michelangelo Schipa 91, Piazza Amedeo - Parco Margherita, Napoli","1250.0","3","75.0","nan","3"
"100","Bilocale corso Umberto I, Tribunali, Napoli","670.0","2","30.0","nan","3"
"101","Quadrilocale via Angelo Camillo De Meis 12, Ponticelli, Napoli","450.0","4","103.0","nan","4"
"102","Appartamento via TINO DI CAMAINO 23, Arenella, Napoli","1700.0","5","140.0","nan","4"
"103","Quadrilocale viale degli Aranci, Colli Aminei - Capodimonte, Napoli","1200.0","4","120.0","2","4"
"104","Trilocale via Torquato Tasso, Vomero, Napoli","1250.0","3","100.0","2","4"
"105","Appartamento salita Moiariello, San Carlo All'Arena, Napoli","1300.0","5+","192.0","2","4"
"106","Monolocale via agetano argento, 32, Arenaccia, Napoli","500.0","nan","35.0","nan","4"
"107","Quadrilocale corso Giuseppe Garibaldi 246, Arenaccia, Napoli","900.0","4","130.0","nan","4"
"108","Palazzo - Edificio largo dei Cangiani, 1, Rione Alto, Napoli","2500.0","5+","3.155","3+","4"
"109","Trilocale viale Colli Aminei, Colli Aminei - Capodimonte, Napoli","900.0","3","109.0","nan","4"
"110","Quadrilocale via Filippo Palizzi 68, Vomero, Napoli","1900.0","4","107.0","2","4"
"111","Bilocale via Luigia Sanfelice, Vomero, Napoli","700.0","2","35.0","nan","4"
"112","Trilocale via Domenico Fontana 140, Rione Alto, Napoli","1000.0","3","100.0","2","4"
"113","Quadrilocale via salvator rosa 160, Piazza Canneto - Salvator Rosa, Napoli","850.0","4","115.0","2","4"
"114","Bilocale via SILIO ITALICO, Bagnoli, Napoli","400.0","2","40.0","nan","4"
"115","Quadrilocale via Alessandro Manzoni 65, Posillipo, Napoli","1650.0","4","135.0","2","4"
"116","Monolocale salita salita capodimonte, San Carlo All'Arena, Napoli","280.0","nan","50.0","nan","4"
"117","Trilocale via Guglielmo Melisurgo, Porto - Municipio, Napoli","1800.0","3","119.0","2","4"
"118","Monolocale via Abate Desiderio 36, Secondigliano, Napoli","350.0","nan","28.0","nan","4"
"119","Bilocale via Vecchia San Rocco, Colli Aminei - Capodimonte, Napoli","650.0","2","50.0","nan","4"
"120","Monolocale via Vecchia Napoli 90, Chiaiano, Napoli","300.0","nan","30.0","nan","4"
"121","Monolocale via Monte San Michele 1H, Secondigliano, Napoli","300.0","nan","20.0","nan","4"
"122","Bilocale piazza Gesù Nuovo, Centro Storico, Napoli","830.0","2","50.0","nan","4"
"123","Trilocale via macedonia 11, San Carlo All'Arena, Napoli","1250.0","3","120.0","2","4"
"124","Bilocale via Torquato Tasso 169, Vomero, Napoli","800.0","2","50.0","nan","4"
"125","Quadrilocale viale Colli Aminei, Colli Aminei - Capodimonte, Napoli","1100.0","4","185.0","2","4"
"126","Trilocale via Vecchia Napoli, Chiaiano, Napoli","1100.0","3","110.0","nan","1"
"127","Bilocale via Posillipo, Posillipo, Napoli","1600.0","2","120.0","2","1"
"128","Bilocale largo Santa Maria Del Pianto, Poggioreale, Napoli","600.0","2","70.0","nan","1"
"129","Quadrilocale via Gabriele Jannelli, Rione Alto, Napoli","1200.0","4","120.0","2","1"
"130","Appartamento via del Rione Sirignano 8, Chiaia, Napoli","1800.0","5+","153.0","3","1"
"131","Trilocale via Giovanni Miranda 25, Rione Alto, Napoli","950.0","3","115.0","2","1"
"132","Bilocale viale Antonio Gramsci, Mergellina - Piedigrotta, Napoli","550.0","2","35.0","nan","1"
"133","Monolocale via Piazzolla Al Trivio,29, Arenaccia, Napoli","400.0","nan","25.0","nan","1"
"134","Trilocale via Torquato Tasso 175, Vomero, Napoli","1200.0","3","95.0","2","1"
"135","Appartamento via del Rione Sirignano 6, Chiaia, Napoli","3500.0","5+","208.0","3","1"
"136","Bilocale corso Umberto I, Tribunali, Napoli","700.0","2","40.0","nan","1"
"137","Bilocale via Carriera Grande, Tribunali, Napoli","600.0","2","47.0","nan","1"
"138","Appartamento via dei Mille 40, Chiaia, Napoli","2700.0","5","144.0","2","1"
"139","Bilocale Vico Sergente Maggiore, Quartieri Spagnoli, Napoli","800.0","2","60.0","nan","1"
"140","Appartamento via Orazio, Posillipo, Napoli","2700.0","5","212.0","3","1"
"141","Monolocale via piazzolla al trivio, 27, Arenaccia, Napoli","500.0","nan","35.0","nan","1"
"142","Bilocale via Michelangelo Schipa 68, Piazza Amedeo - Parco Margherita, Napoli","900.0","2","55.0","nan","1"
"143","Monolocale via Filippo Maria Briganti 240, Capodichino, Napoli","350.0","nan","30.0","nan","1"
"144","Bilocale corso Umberto I 393, Borgo Orefici, Napoli","780.0","2","46.0","nan","1"
"145","Bilocale via Luigia Sanfelice 14, Vomero, Napoli","900.0","2","60.0","nan","1"
"146","Bilocale viale Colli Aminei, Colli Aminei - Capodimonte, Napoli","1600.0","2","75.0","nan","1"
"147","Appartamento via Ferdinando Russo, Posillipo, Napoli","4000.0","5","156.0","2","1"
"148","Appartamento piazza Giuseppe Garibaldi, Garibaldi - Ferrovia, Napoli","3500.0","5+","200.0","2","1"
"149","Trilocale viale Colli Aminei, Colli Aminei - Capodimonte, Napoli","1600.0","3","75.0","nan","1"
"150","Bilocale via Divisione Siena 17, Fuorigrotta, Napoli","650.0","2","50.0","nan","1"
"151","Quadrilocale via Annibale Caccavello, Vomero, Napoli","1650.0","4","120.0","2","R"
"152","Quadrilocale Vico Molo alle Due Porte, Arenella, Napoli","1000.0","4","65.0","nan","R"
"153","Trilocale via ALESSANDRO D'ALESSANDRO, Bagnoli, Napoli","800.0","3","60.0","nan","R"
"154","Appartamento salita Moiariello, San Carlo All'Arena, Napoli","1300.0","5+","180.0","2","R"
"155","Trilocale via Giovanni Diacono 53, Secondigliano, Napoli","550.0","3","65.0","nan","R"
"156","Quadrilocale Strada Privata Villa Maisto 66, Posillipo, Napoli","3500.0","4","150.0","3+","R"
"157","Trilocale via Fedro, Mergellina - Piedigrotta, Napoli","1300.0","3","105.0","2","R"
"158","Monolocale via Francesco Paolo Bozzelli 15, Capodichino, Napoli","500.0","nan","45.0","nan","R"
"159","Trilocale via Belvedere, Vomero, Napoli","1300.0","3","85.0","nan","R"
"160","Trilocale via Michele Galdieri, Pianura, Napoli","650.0","3","65.0","nan","R"
"161","Bilocale via Aniello Falcone, Vomero, Napoli","1000.0","2","60.0","nan","R"
"162","Appartamento via Francesco Petrarca, Posillipo, Napoli","2000.0","5","170.0","3","R"
"163","Trilocale Riviera Di Chiaia, Chiaia, Napoli","1500.0","3","90.0","2","R"
"164","Trilocale via Pietro Mascagni, Vomero, Napoli","1250.0","3","95.0","2","R"
"165","Bilocale via Andrea d'Isernia 31, Chiaia, Napoli","1300.0","2","60.0","nan","R"
"166","Quadrilocale corso Secondigliano 206, Secondigliano, Napoli","350.0","4","46.0","nan","R"
"167","Quadrilocale via Nicola Nicolini, San Carlo All'Arena, Napoli","800.0","4","110.0","2","R"
"168","Quadrilocale corso secondigliano 195, Secondigliano, Napoli","2000.0","4","120.0","nan","R"
"169","Bilocale via Enrico Alvino, Vomero, Napoli","980.0","2","35.0","nan","R"
"170","Trilocale via Sartania 40, Pianura, Napoli","550.0","3","90.0","nan","R"
"171","Bilocale via Ludovico Bianchini, Mercato, Napoli","750.0","2","55.0","nan","R"
"172","Appartamento via Kagoshima, Vomero, Napoli","1900.0","5","145.0","2","R"
"173","Trilocale via Ponti Rossi 188, Napoli, Ponti Rossi, Napoli","800.0","3","112.0","nan","R"
"174","Bilocale via Oreste Salomone, Capodichino, Napoli","600.0","2","59.0","nan","R"
"175","Trilocale via Suor Orsola, Vomero, Napoli","1400.0","3","100.0","nan","R"
"176","Bilocale via del Rione Sirignano 10, Chiaia, Napoli","1400.0","2","90.0","nan","5"
"177","Appartamento via Francesco Cilea, Vomero, Napoli","1850.0","5","135.0","2","5"
"178","Bilocale piazza Giuseppe Mazzini 7, Piazza Canneto - Salvator Rosa, Napoli","700.0","2","50.0","2","5"
"179","Trilocale via Chiaia, Monte di Dio, Napoli","1000.0","3","80.0","nan","5"
"180","Villa unifamiliare via Pia, Soccavo, Napoli","950.0","2","100.0","nan","5"
"181","Trilocale Vico Tutti I Santi, Arenaccia, Napoli","700.0","3","70.0","nan","5"
"182","Quadrilocale via Torquato Tasso, Vomero, Napoli","1200.0","4","120.0","2","5"
"183","Bilocale via Filippo Palizzi 19, Vomero, Napoli","600.0","2","38.0","nan","5"
"184","Trilocale via Giosuè Carducci, Chiaia, Napoli","1700.0","3","100.0","2","5"
"185","Bilocale via del Rione Sirignano 10, Chiaia, Napoli","1000.0","2","45.0","nan","5"
"186","Appartamento piazza dei Martiri, Chiaia, Napoli","2500.0","5","160.0","2","5"
"187","Bilocale via Ferdinando Russo, Posillipo, Napoli","1500.0","2","65.0","nan","5"
"188","Trilocale viale di Augusto, Fuorigrotta, Napoli","1000.0","3","90.0","nan","5"
"189","Monolocale via Giulio Palermo, Rione Alto, Napoli","480.0","nan","32.0","nan","5"
"190","Bilocale Vico Molo alle Due Porte, Arenella, Napoli","1000.0","2","60.0","nan","5"
"191","Appartamento via Nicola Antonio Porpora 30, Arenella, Napoli","1350.0","5","100.0","2","5"
"192","Quadrilocale Riviera di Chiaia 84, Chiaia, Napoli","1500.0","4","115.0","2","5"
"193","Appartamento via Battistello Caracciolo 22, Piazza Canneto - Salvator Rosa, Napoli","1150.0","5","150.0","2","5"
"194","Appartamento corso Vittorio Emanuele 167, Vomero, Napoli","3500.0","5+","220.0","3","5"
"195","Appartamento via del Rione Sirignano, Chiaia, Napoli","4000.0","5+","330.0","3+","5"
"196","Quadrilocale via Toledo, Monte Santo, Napoli","3500.0","4","135.0","2","5"
"197","Appartamento via Caio Duilio, Fuorigrotta, Napoli","1300.0","5","130.0","2","5"
"198","Appartamento via San Carlo 3, Porto - Municipio, Napoli","7000.0","5","160.0","nan","5"
"199","Monolocale via Tito Livio, Posillipo, Napoli","800.0","nan","30.0","nan","5"
"200","Monolocale buono stato, piano terra, Piazza Amedeo - Parco Margherita, Napoli","750.0","nan","35.0","nan","5"
"201","Appartamento via Vincenzo Padula, Posillipo, Napoli","3000.0","5+","300.0","3","1"
"202","Trilocale via Omodeo, Pigna - Omodeo, Napoli","890.0","3","90.0","nan","1"
"203","Appartamento via del Rione Sirignano, Chiaia, Napoli","4000.0","5+","300.0","3+","1"
"204","Appartamento via petrarca 141h, Posillipo, Napoli","3000.0","5+","230.0","3","1"
"205","Bilocale via Girolamo Santacroce 61, Vomero, Napoli","950.0","2","50.0","nan","1"
"206","Quadrilocale via vannella gaetani 12, Chiaia, Napoli","2000.0","4","120.0","2","1"
"207","Quadrilocale via Torquato Tasso 480, Vomero, Napoli","2200.0","4","130.0","2","1"
"208","Trilocale largo Sermoneta 33, Posillipo, Napoli","1200.0","3","65.0","nan","1"
"209","Bilocale piazza Museo Nazionale, Centro Storico, Napoli","800.0","2","45.0","nan","1"
"210","Trilocale via Nerva, Soccavo, Napoli","800.0","3","90.0","nan","1"
"211","Trilocale via Stanislao Manna, Soccavo, Napoli","750.0","3","104.0","nan","1"
"212","Quadrilocale discesa Gaiola 13, Marechiaro, Napoli","1500.0","4","120.0","3","1"
"213","Bilocale via Eurialo, Bagnoli, Napoli","600.0","2","50.0","nan","1"
"214","Trilocale via Nicola e Tullio Porcelli, Traiano, Napoli","700.0","3","90.0","nan","1"
"215","Bilocale via Gaetano Donizetti, Vomero, Napoli","1000.0","2","60.0","nan","1"
"216","Quadrilocale viale dei Pini, Colli Aminei - Capodimonte, Napoli","1300.0","4","130.0","2","1"
"217","Attico via Girolamo Santacroce 61, Vomero, Napoli","1500.0","3","70.0","nan","1"
"218","Trilocale via Privata del Parco Comola Ricci, Vomero, Napoli","1350.0","3","70.0","2","1"
"219","Bilocale via pigna 12, Soccavo, Napoli","850.0","2","90.0","nan","1"
"220","Trilocale via Terracina, Fuorigrotta, Napoli","750.0","3","100.0","2","1"
"221","Bilocale via Orazio 132, Posillipo, Napoli","1000.0","2","40.0","nan","1"
"222","Quadrilocale via Cintia, Traiano, Napoli","1000.0","4","110.0","2","1"
"223","Appartamento buono stato, secondo piano, Rione Alto, Napoli","1250.0","5","125.0","2","1"
"224","Appartamento via San Pasquale 62, Chiaia, Napoli","2200.0","5+","150.0","2","1"
"225","Quadrilocale via Giovanni Miranda, Rione Alto, Napoli","1300.0","4","125.0","2","1"
"226","Quadrilocale via Domenico Cimarosa 9, Vomero, Napoli","1300.0","4","118.0","2","0"
"227","Trilocale via Porta Posillipo 103, Posillipo, Napoli","2600.0","3","138.0","3","0"
"228","Bilocale via Eduardo Dalbono, Vomero, Napoli","750.0","2","50.0","nan","0"
"229","Bilocale via di Pozzuoli, Bagnoli, Napoli","700.0","2","60.0","nan","0"
"230","Appartamento via Orazio, Posillipo, Napoli","3700.0","5+","130.0","3","0"
"231","Bilocale via Belvedere, Vomero, Napoli","1100.0","2","55.0","nan","0"
"232","Bilocale via Giacomo Leopardi 269, Fuorigrotta, Napoli","750.0","2","69.0","nan","0"
"233","Bilocale via Giovanni Diacono 53, Secondigliano, Napoli","500.0","2","128.0","nan","0"
"234","Quadrilocale via delle Zite, Tribunali, Napoli","1100.0","4","100.0","nan","0"
"235","Appartamento vico sant'arpino 20, Chiaia, Napoli","1500.0","5","90.0","2","0"
"236","Bilocale via Michele Cammarano, Vomero, Napoli","1000.0","2","50.0","nan","0"
"237","Bilocale via Posillipo, Posillipo, Napoli","900.0","2","50.0","nan","0"
"238","Bilocale via Chiaia, Monte di Dio, Napoli","1000.0","2","50.0","nan","0"
"239","Attico Riviera Di Chiaia 257, Chiaia, Napoli","1700.0","2","50.0","nan","0"
"240","Appartamento via Cavallerizza, Chiaia, Napoli","5000.0","5+","300.0","2","0"
"241","Attico via Francesco Petrarca 26/1, Posillipo, Napoli","3500.0","5+","372.0","3","0"
"242","Appartamento via Luca Giordano, Vomero, Napoli","1900.0","5","150.0","2","0"
"243","Trilocale viale Calascione, Chiaia, Napoli","1500.0","3","80.0","2","0"
"244","Bilocale via San Bartolomeo 5, Porto - Municipio, Napoli","750.0","2","34.0","nan","0"
"245","Quadrilocale via Maddalena Postica, Tribunali, Napoli","1200.0","4","100.0","nan","0"
"246","Quadrilocale via Carlo Poerio, Chiaia, Napoli","2000.0","4","125.0","2","0"
"247","Monolocale via Comunale Cintia 100, Soccavo, Napoli","600.0","nan","37.0","nan","0"
"248","Bilocale via Michele Cammarano, Vomero, Napoli","1100.0","2","50.0","nan","0"
"249","Appartamento viale Michelangelo, Vomero, Napoli","1300.0","5","120.0","2","0"
"250","Trilocale via Macedonia, San Carlo All'Arena, Napoli","900.0","3","80.0","nan","0"
"251","Bilocale via Giovanni Bausan, Chiaia, Napoli","1300.0","2","65.0","2","4"
"252","Quadrilocale via PETRARCA, Posillipo, Napoli","1450.0","4","125.0","2","4"
"253","Monolocale via Portanova, Centro Storico, Napoli","550.0","nan","31.0","nan","4"
"254","Bilocale via Raffaele Libroia 8, Arenella, Napoli","770.0","2","45.0","nan","4"
"255","Bilocale via Bruno Falcomatà, Pigna - Omodeo, Napoli","750.0","2","50.0","nan","4"
"256","Quadrilocale via po, Soccavo, Napoli","1100.0","4","115.0","2","4"
"257","Trilocale via Caio Duilio, Fuorigrotta, Napoli","850.0","3","84.0","nan","4"
"258","Monolocale via Roma Verso Scampia 144, Scampia, Napoli","550.0","nan","77.0","nan","4"
"259","Attico via petrarca 129, Posillipo, Napoli","2100.0","5+","140.0","2","4"
"260","Appartamento via Orazio 22, Mergellina - Piedigrotta, Napoli","1800.0","5","140.0","3","4"
"261","Trilocale via giacomo leopardi, Fuorigrotta, Napoli","900.0","3","80.0","nan","4"
"262","Appartamento via Croce Rossa, Rione Alto, Napoli","1400.0","5","138.0","2","4"
"263","Trilocale via carlo de marco 28, San Carlo All'Arena, Napoli","650.0","3","85.0","2","4"
"264","Trilocale via Gaetano Salvatore 455, Zona Ospedaliera, Napoli","600.0","3","95.0","nan","4"
"265","Quadrilocale via Soffritto 23, Pianura, Napoli","800.0","4","110.0","2","4"
"266","Trilocale via Soffritto 23, Pianura, Napoli","500.0","3","90.0","2","4"
"267","Appartamento via Nuova Toscanella 68, Chiaiano, Napoli","700.0","5","120.0","2","4"
"268","Attico via privata matatrazzo 2, Vomero, Napoli","5000.0","5+","200.0","3","4"
"269","Bilocale salita Mauro, Stella - Materdei, Napoli","800.0","2","50.0","nan","4"
"270","Attico via Domenico Morelli 7, Chiaia, Napoli","2200.0","4","85.0","2","4"
"271","Trilocale via Marco Aurelio Severino, San Carlo All'Arena, Napoli","800.0","3","110.0","nan","4"
"272","Appartamento buono stato, quinto piano, Vomero, Napoli","2450.0","5+","168.0","3","4"
"273","Trilocale via Domenico Fontana 142, Arenella, Napoli","1300.0","3","124.0","2","4"
"274","Monolocale via Roma Verso Scampia 144, Scampia, Napoli","500.0","nan","82.0","nan","4"
"275","Attico viale delle Porcellane di Capodimonte, Colli Aminei - Capodimonte, Napoli","1400.0","3","110.0","2","4"
"276","Bilocale corso Amedeo di Savoia Duca d'Aosta, Stella - Materdei, Napoli","580.0","2","45.0","nan","3"
"277","Quadrilocale discesa Gaiola, Marechiaro, Napoli","1400.0","4","120.0","2","3"
"278","Monolocale via Michelangelo da Caravaggio, Fuorigrotta, Napoli","580.0","nan","45.0","nan","3"
"279","Bilocale via Santa Teresella degli Spagnoli, Quartieri Spagnoli, Napoli","650.0","2","40.0","2","3"
"280","Appartamento vico DATTERO A MERGELLINA, Posillipo, Napoli","2600.0","5+","180.0","3","3"
"281","Trilocale via Kerbaker, Vomero, Napoli","1300.0","3","144.0","2","3"
"282","Trilocale via dell'Epomeo, Soccavo, Napoli","950.0","3","105.0","nan","3"
"283","Trilocale via Gioacchino Rossini, Vomero, Napoli","1250.0","3","105.0","nan","3"
"284","Trilocale viale Colli Aminei, Colli Aminei - Capodimonte, Napoli","900.0","3","110.0","nan","3"
"285","Trilocale via Marino di Caramanico 9, Poggioreale, Napoli","800.0","3","80.0","2","3"
"286","Quadrilocale via Posillipo 239, Posillipo, Napoli","2000.0","4","80.0","3","3"
"287","Appartamento via Alessandro Manzoni 76, Fuorigrotta, Napoli","1500.0","5","80.0","3","3"
"288","Trilocale via Posillipo 298, Posillipo, Napoli","1400.0","3","100.0","2","3"
"289","Trilocale via Comunale Guantai ad Orsolone 275, Camaldoli, Napoli","650.0","3","85.0","nan","3"
"290","Trilocale via Gaetano Filangieri, Chiaia, Napoli","2500.0","3","118.0","3","3"
"291","Bilocale via Nazareth 23, Camaldoli, Napoli","600.0","2","50.0","nan","3"
"292","Monolocale ottimo stato, primo piano, Centro Storico, Napoli","500.0","nan","25.0","nan","3"
"293","Bilocale via Giovanni Bausan, Chiaia, Napoli","1250.0","2","60.0","nan","3"
"294","Trilocale via Comunale Guantai ad Orsolone 92/11, Chiaiano, Napoli","850.0","3","76.0","2","3"
"295","Monolocale via San Giacomo dei Capri 125, Rione Alto, Napoli","350.0","nan","110.0","nan","3"
"296","Bilocale ottimo stato, secondo piano, Chiaia, Napoli","1500.0","2","50.0","2","3"
"297","Trilocale via Zenone di Elea, Pianura, Napoli","600.0","3","95.0","nan","3"
"298","Bilocale via Michelangelo Schipa, Piazza Amedeo - Parco Margherita, Napoli","600.0","2","60.0","nan","3"
"299","Bilocale ottimo stato, quinto piano, Mergellina - Piedigrotta, Napoli","900.0","2","65.0","2","3"
"300","Bilocale via Due Portoni, Chiaiano, Napoli","400.0","2","40.0","nan","3"
"301","Trilocale viale Michelangelo, Vomero, Napoli","1400.0","3","75.0","nan","0"
"302","Trilocale via Edoardo Dalbono 8, Vomero, Napoli","2000.0","3","93.0","nan","0"
"303","Trilocale via Luca Giordano, 111, Vomero, Napoli","1700.0","3","110.0","2","0"
"304","Trilocale via San Giacomo dei Capri, Arenella, Napoli","1200.0","3","90.0","nan","0"
"305","Bilocale via San Romualdo, Camaldoli, Napoli","650.0","2","50.0","nan","0"
"306","Quadrilocale via Enrico Pessina, Museo, Napoli","1800.0","4","220.0","2","0"
"307","Monolocale via Torquato Tasso, Vomero, Napoli","750.0","nan","30.0","nan","0"
"308","Bilocale via Gaetano Filangieri, Chiaia, Napoli","1200.0","2","55.0","nan","0"
"309","Trilocale via ANIELLO FALCONE, Vomero, Napoli","1200.0","3","80.0","2","0"
"310","Quadrilocale ottimo stato, secondo piano, Arenella, Napoli","1300.0","4","120.0","2","0"
"311","Bilocale salita pontenuovo 39, Tribunali, Napoli","500.0","2","45.0","nan","0"
"312","Quadrilocale via Posillipo 69, Posillipo, Napoli","1150.0","4","85.0","2","0"
"313","Quadrilocale via Posillipo 308, Posillipo, Napoli","1700.0","4","150.0","2","0"
"314","Trilocale buono stato, quinto piano, Ponti Rossi, Napoli","800.0","3","70.0","nan","0"
"315","Bilocale via Caio Duilio,8, Fuorigrotta, Napoli","1300.0","2","55.0","nan","0"
"316","Monolocale corso Meridionale,7, Vasto, Napoli","1900.0","nan","25.0","nan","0"
"317","Trilocale via MORGHEN, Vomero, Napoli","1600.0","3","100.0","2","0"
"318","Bilocale via Giovanni Bausan, Chiaia, Napoli","1500.0","2","60.0","nan","0"
"319","Appartamento via BAUSAN, Chiaia, Napoli","2700.0","5+","170.0","3","0"
"320","Bilocale ottimo stato, piano terra, Agnano, Napoli","500.0","2","47.0","nan","0"
