"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"1944","Trilocale via Bordighera 6, Famagosta, Milano","1600.0","3","80.0","nan","2"
"1945","Bilocale via Labeone 6, Argonne - Corsica, Milano","750.0","2","50.0","nan","2"
"1946","Loft via San Fermo, Turati, Milano","2500.0","3","115.0","2","2"
"1947","Bilocale via Malachia Marchesi de' Taddei 3, Frua, Milano","1280.0","2","65.0","nan","2"
"1948","Bilocale via Padova 268, Crescenzago, Milano","900.0","2","52.0","nan","2"
"1949","Bilocale via Giovanni Cantoni 3, Vercelli - Wagner, Milano","2100.0","2","100.0","nan","2"
"1950","Bilocale via Malachia Marchesi de' Taddei, Frua, Milano","1096.0","2","45.0","nan","2"
"1951","Trilocale via Mar Nero 24, Bisceglie, Milano","1500.0","3","106.0","nan","6"
"1952","Quadrilocale viale Luigi Majno, Palestro, Milano","3750.0","4","150.0","2","6"
"1953","Monolocale via Anguissola, Gambara, Milano","700.0","nan","40.0","nan","6"
"1954","Loft piazza Aspromonte 45, Città Studi, Milano","1200.0","3","100.0","nan","6"
"1955","Bilocale via Marcona 1, Piave - Tricolore, Milano","1250.0","2","45.0","nan","6"
"1956","Trilocale viale Murillo 33, San Siro, Milano","1750.0","3","90.0","2","6"
"1957","Bilocale ottimo stato, quinto piano, Bicocca, Milano","850.0","2","45.0","nan","6"
"1958","Appartamento via Aicardo 4, Abbiategrasso, Chiesa Rossa, Milano","1700.0","5","105.0","nan","6"
"1959","Monolocale via degli Scipioni 7, Morgagni, Milano","740.0","nan","25.0","nan","6"
"1960","Trilocale via Privata Moncalvo, Gambara, Milano","1942.0","3","157.0","nan","6"
"1961","Trilocale via Achille Maiocchi, Morgagni, Milano","2166.0","3","95.0","2","6"
"1962","Trilocale via Mercato, Brera, Milano","3500.0","3","120.0","2","6"
"1963","Bilocale via Bastia 6, Ripamonti, Milano","1000.0","2","42.0","nan","6"
"1964","Bilocale via Mosè Bianchi, Monte Rosa - Lotto, Milano","1350.0","2","85.0","nan","6"
"1965","Trilocale via Guglielmo Koerner 3, Prato Centenaro, Milano","1500.0","3","87.0","nan","6"
"1966","Bilocale via Jacopo Palma 14, Gambara, Milano","1050.0","2","68.0","nan","6"
"1967","Bilocale via Airolo 29, Istria, Milano","1400.0","2","92.0","2","6"
"1968","Bilocale via Stresa 22, Maggiolina, Milano","1500.0","2","52.0","nan","6"
"1969","Trilocale via Achille Maiocchi, Morgagni, Milano","2167.0","3","95.0","2","6"
"1970","Bilocale via Washington 102, Solari, Milano","1750.0","2","45.0","nan","6"
"1971","Bilocale via Antonio Stoppani 11, Morgagni, Milano","1334.0","2","55.0","nan","6"
"1972","Bilocale piazza Giuseppe Grandi, Plebisciti - Susa, Milano","1167.0","2","65.0","nan","6"
"1973","Bilocale via Nino Besozzi 6, Dergano, Milano","1850.0","2","65.0","nan","6"
