"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"1","Attico via della Sierra Nevada 23, Eur, Roma","2700.0","4","161.0","2","4"
"2","Appartamento via Giovanni Severano, Bologna, Roma","4300.0","5+","220.0","3","4"
"3","Quadrilocale via Firenze, Repubblica, Roma","2700.0","4","130.0","nan","4"
"4","Trilocale via della Colonna Antonina, Montecitorio, Roma","3300.0","3","100.0","2","4"
"5","Appartamento via Proba Petronia, Valle Aurelia, Roma","2150.0","5","210.0","2","4"
"6","Appartamento via Castelfranco Veneto, Fleming, Roma","1900.0","5","141.0","2","4"
"7","Attico via Calalzo, Cortina d'Ampezzo, Roma","3000.0","3","160.0","3","4"
"8","Appartamento via Aladino Govoni, Balduina, Roma","2400.0","5+","162.0","3+","4"
"9","Trilocale via Flaminia, Flaminio, Roma","1850.0","3","80.0","2","4"
"10","Appartamento via delle Tre Madonne, Parioli, Roma","7000.0","5+","336.0","3+","4"
"11","Quadrilocale via Bonaldo Stringher, Vigna Clara - Vigna Stelluti, Roma","1600.0","4","130.0","2","4"
"12","Appartamento via Ermete Novelli 6, Parioli, Roma","2500.0","5","160.0","2","4"
"13","Appartamento via Nicolò Piccolomini, Gregorio VII - Piccolomini, Roma","4600.0","5+","246.0","2","4"
"14","Trilocale via delle Quattro Fontane, Barberini, Roma","1800.0","3","80.0","nan","4"
"15","Quadrilocale viale Giorgio Ribotta, Torrino, Roma","3200.0","4","150.0","2","4"
"16","Trilocale via della Farnesina, Camilluccia - Farnesina, Roma","850.0","3","62.0","nan","4"
"17","Appartamento in villa Località Colle Romano, Tiberina, Roma","850.0","2","51.0","nan","4"
"18","Attico viale dell'Umanesimo, Eur, Roma","8300.0","5+","350.0","3+","4"
"19","Trilocale via Antonio Bertoloni 3D, Parioli, Roma","2200.0","3","90.0","2","4"
"20","Appartamento via delle Tre Madonne, Parioli, Roma","5200.0","5+","261.0","3","4"
"21","Attico via Bartolomeo Gosio, Fleming, Roma","2200.0","4","165.0","3","4"
"22","Villa unifamiliare via di San Sebastiano 1, Appia Pignatelli, Roma","6500.0","4","185.0","3","4"
"23","Appartamento via Passignano sul Trasimeno, Fleming, Roma","2300.0","5","198.0","3","4"
"24","Appartamento via dei Monti Parioli 12, Parioli, Roma","9500.0","5+","330.0","3+","4"
"25","Appartamento via Nicola Martelli 3, Euclide, Roma","4200.0","5+","280.0","3+","4"
"26","Trilocale via del Monte della Farina, Largo Argentina, Roma","2200.0","3","110.0","nan","2"
"27","Appartamento via Guido Banti, Fleming, Roma","2400.0","5","186.0","3","2"
"28","Appartamento via Pompeo Trogo, Balduina, Roma","1700.0","5","138.0","2","2"
"29","Appartamento via Giuseppe Mangili, Parioli, Roma","6700.0","5+","322.0","3","2"
"30","Trilocale via Palermo 93, Monti, Roma","1650.0","3","85.0","2","2"
"31","Quadrilocale largo Corrado Ricci, Colosseo - Fori Imperiali, Roma","2900.0","4","130.0","2","2"
"32","Loft via Casilina 3T, San Giovanni, Roma","900.0","2","50.0","nan","2"
"33","Quadrilocale viale Libia 67, Africano - Villa Chigi, Roma","1500.0","4","105.0","2","2"
"34","Appartamento ottimo stato, terzo piano, Parioli, Roma","9500.0","5+","330.0","3+","2"
"35","Villa plurifamiliare via del Forte Bravetta, Pisana - Bravetta, Roma","3000.0","5+","300.0","3","2"
"36","Trilocale via Pietro della Valle 13, Borgo, Roma","1300.0","3","65.0","nan","2"
"37","Attico via Colli della Farnesina, Camilluccia - Farnesina, Roma","8500.0","5+","191.0","3","2"
"38","Quadrilocale via della Maratona 78, Vigna Clara - Vigna Stelluti, Roma","2500.0","4","115.0","2","2"
"39","Attico via Adda 51, Salario - Porta Pia, Roma","9500.0","5+","330.0","3","2"
"40","Trilocale via Ildebrando Vivanti, Mostacciano, Roma","1400.0","3","90.0","2","2"
"41","Appartamento via di Montoro, Campo de' Fiori, Roma","9500.0","5+","415.0","3+","2"
"42","Attico via Francesco Mengotti 40, Vigna Clara - Vigna Stelluti, Roma","1600.0","3","86.0","2","2"
"43","Bilocale via 4 Novembre 114, Colosseo - Fori Imperiali, Roma","3750.0","2","103.0","2","2"
"44","Villa unifamiliare via Vincenzo Arangio Ruiz, 5, Aurelio - Val Cannuta, Roma","5200.0","5+","510.0","3+","2"
"45","Appartamento via dei Condotti 96, Spagna, Roma","1600.0","5+","240.0","3","2"
"46","Appartamento Lungotevere dei Mellini, Prati, Roma","5500.0","5","280.0","2","2"
"47","Bilocale via degli Enotri, San Lorenzo, Roma","950.0","2","50.0","nan","2"
"48","Bilocale via Flavia,93, Sallustiano, Roma","3900.0","2","50.0","nan","2"
"49","Trilocale via Flavia,93, Sallustiano, Roma","3200.0","3","50.0","nan","2"
"50","Trilocale via Antonio Pollaiolo 3, Parioli, Roma","2300.0","3","90.0","2","2"
"51","Appartamento via San Lorenzo da Brindisi 16, Garbatella, Roma","1390.0","5+","105.0","nan","3"
"52","Quadrilocale via Panama, Pinciano - Villa Ada, Roma","2500.0","4","160.0","2","3"
"53","Bilocale via Eschilo,120, Axa, Roma","1300.0","2","75.0","2","3"
"54","Attico via Antonio Musa 12A, Policlinico, Roma","2200.0","3","130.0","2","3"
"55","Appartamento viale delle Milizie 18, Mazzini - Delle Vittorie, Roma","3200.0","5+","240.0","2","3"
"56","Appartamento piazza dei Giuochi Delfici, Vigna Clara - Vigna Stelluti, Roma","4000.0","5+","200.0","3+","3"
"57","Bilocale via dei Coronari, Piazza Navona, Roma","2200.0","2","80.0","nan","3"
"58","Bilocale via Andrea Solario, Tintoretto, Roma","950.0","2","92.0","nan","3"
"59","Quadrilocale via Sabotino 2, Mazzini - Delle Vittorie, Roma","2400.0","4","166.0","2","3"
"60","Villa bifamiliare via Pieve di Cadore, Camilluccia - Farnesina, Roma","5000.0","5+","396.0","3+","3"
"61","Bilocale via Aurelia 480, Aurelio - Val Cannuta, Roma","1100.0","2","50.0","nan","3"
"62","Attico via Val Sillaro, Conca d'Oro - Valli, Roma","1650.0","5","201.0","2","3"
"63","Monolocale via dei Carafa 164, Casetta Mattei - Corviale, Roma","700.0","nan","38.0","nan","3"
"64","Villa unifamiliare via Odoardo Beccari, San Saba - Caracalla, Roma","1350.0","5+","789.0","3+","3"
"65","Appartamento ottimo stato, quinto piano, Bologna, Roma","3800.0","5","250.0","3+","3"
"66","Appartamento via di San Teodoro, Colosseo - Fori Imperiali, Roma","4000.0","nan","150.0","nan","3"
"67","Appartamento via Colfelice, Colli Albani, Roma","1000.0","nan","75.0","nan","3"
"68","Attico via Luigi Brugnatelli 21, Pietralata, Roma","1100.0","5+","169.0","3","3"
"69","Palazzo - Edificio via Salaria 1377, Settebagni, Roma","1200.0","5+","1.6","3+","3"
"70","Palazzo - Edificio via Tagliamento 39, Trieste - Coppedè, Roma","2300.0","5+","600.0","3+","3"
"71","Bilocale via Boncompagni, Sallustiano, Roma","1800.0","2","75.0","nan","3"
"72","Attico via Quadroni 7, Grottarossa - Saxa Rubra, Roma","1500.0","3","140.0","nan","3"
"73","Appartamento via Guido Banti, Fleming, Roma","2400.0","5","180.0","3","3"
"74","Attico viale di Villa Grazioli, Pinciano - Villa Ada, Roma","4500.0","5","180.0","3+","3"
"75","Quadrilocale via della Mendola 276, Cortina d'Ampezzo, Roma","1900.0","4","140.0","2","3"
"76","Quadrilocale via dei Capasso 50, Pisana - Bravetta, Roma","1200.0","4","91.0","2","1"
"77","Bilocale via Costantino Corvisieri 13, Bologna, Roma","1100.0","2","70.0","nan","1"
"78","Quadrilocale Circonvallazione Gianicolense 120, Monteverde Nuovo, Roma","1700.0","4","97.0","nan","1"
"79","Attico via Costantino Corvisieri 13, Bologna, Roma","2200.0","3","132.0","2","1"
"80","Appartamento via Stefano Longanesi 14, Marconi, Roma","5000.0","5+","156.0","3+","1"
"81","Quadrilocale via Nino Bixio, Esquilino, Roma","2100.0","4","120.0","2","1"
"82","Trilocale via Sicilia, Vittorio Veneto, Roma","2100.0","3","90.0","nan","1"
"83","Bilocale via Columella, Quadraro, Roma","850.0","2","30.0","nan","1"
"84","Bilocale via Tuscolana 1426, Cinecittà, Roma","900.0","2","78.0","nan","1"
"85","Villa unifamiliare via Teheran 15, Camilluccia - Farnesina, Roma","3000.0","4","434.0","3+","1"
"86","Villa unifamiliare piazzale Numa Pompilio, San Saba - Caracalla, Roma","6500.0","5+","415.0","3","1"
"87","Trilocale via Tartaglia 00, Parioli, Roma","2300.0","3","112.0","2","1"
"88","Palazzo - Edificio via Mario Bianchini 68, Roma 70, Roma","6800.0","5+","4.005","3+","1"
"89","Trilocale via Adolfo Gandiglio 18, Colli Portuensi - Casaletto, Roma","1250.0","3","93.0","2","1"
"90","Appartamento via Marcantonio Colonna 7, Prati, Roma","5200.0","5+","266.0","3+","1"
"91","Quadrilocale via Gregorio VII, Gregorio VII - Piccolomini, Roma","1400.0","4","130.0","2","1"
"92","Bilocale via Prospero Farinacci, Baldo degli Ubaldi, Roma","1000.0","2","62.0","nan","1"
"93","Appartamento via Tacito, Prati, Roma","3500.0","5+","180.0","3","1"
"94","Attico via Antonio Gramsci 54, Parioli, Roma","4900.0","5+","276.0","3","1"
"95","Attico via Gallese, Tomba di Nerone, Roma","2400.0","5+","194.0","3","1"
"96","Quadrilocale viale Gianluigi Bonelli 217, Mezzocammino, Roma","1800.0","4","133.0","2","1"
"97","Villa unifamiliare via del Forte Bravetta, Pisana - Bravetta, Roma","3800.0","5+","240.0","3","1"
"98","Bilocale via Cristoforo Colombo 38, Garbatella, Roma","1200.0","2","40.0","nan","1"
"99","Bilocale vicolo Vicinale, Monteverde Nuovo, Roma","850.0","2","73.0","nan","1"
"100","Attico via dei Colli della Farnesina, Camilluccia - Farnesina, Roma","4500.0","5+","235.0","3+","1"
"101","Attico largo Pietro di Brazzà 24, Trevi, Roma","1000.0","3","150.0","3","5"
"102","Villa bifamiliare via Tullio Passarelli, Mezzocammino, Roma","3500.0","5+","300.0","3+","5"
"103","Trilocale via in Arcione 98, Barberini, Roma","2700.0","3","105.0","2","5"
"104","Bilocale via Comelico Superiore, Osteria Nuova, Roma","600.0","2","66.0","nan","5"
"105","Trilocale via Massimi, Balduina, Roma","3000.0","3","228.0","3","5"
"106","Appartamento via Sallustiana, Sallustiano, Roma","4500.0","5+","250.0","2","5"
"107","Attico via dei Monti Parioli, Euclide, Roma","4000.0","5+","250.0","3","5"
"108","Trilocale via di Santa Melania 3, Aventino, Roma","2400.0","3","135.0","2","5"
"109","Bilocale viale Liegi 33, Pinciano - Villa Ada, Roma","1550.0","2","50.0","nan","5"
"110","Attico via Adolfo Albertazzi, Talenti - Monte Sacro, Roma","1300.0","4","120.0","2","5"
"111","Appartamento via Sutri, Ponte Milvio, Roma","2850.0","5+","172.0","2","5"
"112","Monolocale largo Sperlonga 5, Tomba di Nerone, Roma","350.0","nan","18.0","nan","5"
"113","Trilocale via Piave 15, Sallustiano, Roma","2150.0","3","81.0","nan","5"
"114","Appartamento via Nomentana 248, Bologna, Roma","3200.0","5","160.0","3","5"
"115","Bilocale via Cirillo Monzani, Nuovo Salario, Roma","900.0","2","80.0","nan","5"
"116","Attico via GRAMSCI, Parioli, Roma","4500.0","5+","240.0","3","5"
"117","Appartamento viale dell'Astronomia, Eur, Roma","2800.0","5+","191.0","2","5"
"118","Bilocale via San Damaso, Gregorio VII - Piccolomini, Roma","1750.0","2","60.0","nan","5"
"119","Attico via San Cipriano 43, Valle Aurelia, Roma","2600.0","4","124.0","2","5"
"120","Bilocale via della Fontanella di Borghese, Montecitorio, Roma","7500.0","2","130.0","2","5"
"121","Quadrilocale via Nomentana, Africano - Villa Chigi, Roma","2300.0","4","140.0","3","5"
"122","Appartamento via Antonio Bosio, Bologna, Roma","2800.0","5+","200.0","2","5"
"123","Bilocale piazza Santa Maria delle Grazie, Cipro, Roma","2500.0","2","100.0","2","5"
"124","Bilocale via Helsinki 36, Torrino, Roma","1100.0","2","95.0","2","5"
"125","Bilocale buono stato, primo piano, Monteverde Vecchio, Roma","950.0","2","70.0","nan","5"
"126","Trilocale via Matilde Serao 15, Tor de' Cenci, Roma","900.0","3","100.0","nan","2"
"127","Attico via Sardegna, Vittorio Veneto, Roma","1400.0","2","65.0","nan","2"
"128","Bilocale via Emilio Faa di Bruno, Mazzini - Delle Vittorie, Roma","1600.0","2","71.0","nan","2"
"129","Open space via di San Francesco di Sales, Trastevere, Roma","1550.0","3","100.0","2","2"
"130","Appartamento via Nomentana 248, Bologna, Roma","3600.0","5+","220.0","3","2"
"131","Quadrilocale via Archimede 143, Euclide, Roma","2200.0","4","132.0","2","2"
"132","Bilocale viale Angelico, Mazzini - Delle Vittorie, Roma","950.0","2","70.0","nan","2"
"133","Trilocale piazza Testaccio, Testaccio, Roma","2300.0","3","83.0","2","2"
"134","Bilocale via Ottaviano, Prati, Roma","950.0","2","38.0","nan","2"
"135","Attico via monte pertica, Mazzini - Delle Vittorie, Roma","1100.0","2","65.0","nan","2"
"136","Trilocale ottimo stato, terzo piano, Acilia, Roma","1100.0","3","116.0","2","2"
"137","Bilocale via della Sierra Nevada 1, Eur, Roma","950.0","2","60.0","nan","2"
"138","Bilocale via Paolo Campa, Monteverde Nuovo, Roma","900.0","2","70.0","nan","2"
"139","Bilocale via dei Monti di Creta, Baldo degli Ubaldi, Roma","800.0","2","50.0","nan","2"
"140","Attico ottimo stato, 251 m², Parioli, Roma","4000.0","5+","251.0","3","2"
"141","Quadrilocale via Umberto Boccioni, Parioli, Roma","2200.0","4","131.0","2","2"
"142","Quadrilocale viale dell'Umanesimo, Eur, Roma","1250.0","4","119.0","2","2"
"143","Bilocale via Rasella, Barberini, Roma","1400.0","2","60.0","nan","2"
"144","Trilocale via Antonio Nibby 5, Bologna, Roma","1000.0","3","70.0","nan","2"
"145","Monolocale via Urbano Rattazzi 65, Esquilino, Roma","650.0","nan","25.0","nan","2"
"146","Attico piazzale Benito Juarez, Eur, Roma","3500.0","5","219.0","3","2"
"147","Attico via Panama, Pinciano - Villa Ada, Roma","2600.0","5","160.0","nan","2"
"148","Appartamento via dei Cerchi 45, Aventino, Roma","3500.0","5+","100.0","3","2"
"149","Bilocale viale di Tor di Quinto 39, Fleming, Roma","1200.0","2","50.0","nan","2"
"150","Bilocale via Giuseppe Cerbara, Ardeatino - Montagnola, Roma","950.0","2","68.0","nan","2"
"151","Quadrilocale via Riccardo Zandonai 51, Vigna Clara - Vigna Stelluti, Roma","2100.0","4","135.0","2","2"
"152","Villa unifamiliare Porta Latina, San Giovanni, Roma","6500.0","5","250.0","3","2"
"153","Trilocale buono stato, quinto piano, Mostacciano, Roma","1000.0","3","100.0","2","2"
"154","Quadrilocale via di Porta Pinciana, Vittorio Veneto, Roma","4500.0","4","230.0","3+","2"
"155","Bilocale via Giuseppe Sinopoli, Appio Claudio - Statuario, Roma","700.0","2","50.0","nan","2"
"156","Trilocale via del Teatro di Marcello, Colosseo - Fori Imperiali, Roma","1100.0","3","360.0","3","2"
"157","Bilocale via di Monte del Gallo, Gregorio VII - Piccolomini, Roma","800.0","2","45.0","nan","2"
"158","Bilocale via Gasperina, Anagnina, Roma","570.0","2","40.0","nan","2"
"159","Attico piazza Euclide, Euclide, Roma","7000.0","5","300.0","3+","2"
"160","Bilocale viale di Val Fiorita, Eur, Roma","800.0","2","45.0","nan","2"
"161","Appartamento via Guido Banti, Fleming, Roma","2400.0","5","160.0","3","2"
"162","Bilocale via Popilio Lenate, Cinecittà, Roma","800.0","2","65.0","nan","2"
"163","Trilocale via Giuseppe Tomasi di Lampedusa 33, Fonte Ostiense, Roma","1200.0","3","85.0","2","2"
"164","Bilocale via Norico, San Giovanni, Roma","1100.0","2","70.0","nan","2"
"165","Villa unifamiliare, ottimo stato, 980 m², Trastevere, Roma","nan","5+","980.0","3+","2"
"166","Villa bifamiliare via Lamberto Vignoli, La Storta, Roma","3000.0","5+","638.0","3+","2"
"167","Appartamento via dei Condotti, Spagna, Roma","nan","5+","700.0","3+","2"
"168","Appartamento ottimo stato, secondo piano, Mazzini - Delle Vittorie, Roma","2800.0","5","150.0","2","2"
"169","Appartamento via Antonio Gramsci 1, Parioli, Roma","nan","5+","212.0","3","2"
"170","Trilocale buono stato, quinto piano, Colli Aniene, Roma","900.0","3","80.0","nan","2"
"171","Attico piazza Albania, Aventino, Roma","2600.0","5","180.0","3","2"
"172","Bilocale via Brunate 19, Camilluccia - Farnesina, Roma","600.0","2","45.0","nan","2"
"173","Appartamento buono stato, secondo piano, Parioli, Roma","900.0","5+","190.0","3","2"
"174","Attico via Giovanni Antonelli, Euclide, Roma","3700.0","5+","210.0","3+","2"
"175","Appartamento piazza Borghese 8, Montecitorio, Roma","1400.0","5+","311.0","3+","2"
"176","Trilocale via Ghisalba 168, Labaro, Roma","950.0","3","103.0","2","1 - 2"
"177","Quadrilocale vicolo Vicinale 10, Monteverde Nuovo, Roma","1600.0","4","135.0","2","1 - 2"
"178","Bilocale piazza Albania, Aventino, Roma","1850.0","2","55.0","nan","1 - 2"
"179","Trilocale via della Bufalotta 663, Porta di Roma, Roma","1200.0","3","75.0","nan","1 - 2"
"180","Trilocale via della Bufalotta 663, Porta di Roma, Roma","1200.0","3","75.0","nan","1 - 2"
"181","Trilocale viale San Giovanni Bosco 128, Cinecittà, Roma","1000.0","3","85.0","nan","1 - 2"
"182","Trilocale via Pietro Maffi, Battistini - Primavalle, Roma","1080.0","3","90.0","nan","1 - 2"
"183","Appartamento via di san valentino, Euclide, Roma","3700.0","5+","240.0","3","1 - 2"
"184","Appartamento via degli Orti della Farnesina, Vigna Clara - Vigna Stelluti, Roma","1550.0","5","110.0","2","1 - 2"
"185","Trilocale piazza delle Cinque Scole 24, Ghetto - Portico d'Ottavia, Roma","2200.0","3","145.0","2","1 - 2"
"186","Attico via Domenico De Dominicis, Casal Bertone, Roma","1400.0","2","63.0","nan","1 - 2"
"187","Quadrilocale via Dei Faggella, Aurelio - Val Cannuta, Roma","2000.0","4","179.0","3","1 - 2"
"188","Attico via Alcide De Gasperi, Gregorio VII - Piccolomini, Roma","1100.0","nan","50.0","nan","1 - 2"
"189","Appartamento via Pozzuoli, San Giovanni, Roma","2000.0","5","130.0","nan","1 - 2"
"190","Attico via Dardanelli, Mazzini - Delle Vittorie, Roma","1650.0","3","100.0","nan","1 - 2"
"191","Bilocale via Santa Maria Ausiliatrice, Furio Camillo, Roma","1100.0","2","65.0","nan","1 - 2"
"192","Trilocale viale Marco Polo, Ostiense, Roma","1250.0","3","82.0","2","1 - 2"
"193","Monolocale via Tommaso Salvini, Parioli, Roma","900.0","nan","30.0","nan","1 - 2"
"194","Appartamento via Cassia 639, Tomba di Nerone, Roma","3500.0","5+","230.0","3","1 - 2"
"195","Monolocale via Proba Petronia 96, Valle Aurelia, Roma","800.0","nan","30.0","nan","1 - 2"
"196","Trilocale via GENZANO, Colli Albani, Roma","1250.0","3","95.0","nan","1 - 2"
"197","Trilocale via dei Gracchi, Prati, Roma","1700.0","3","80.0","nan","1 - 2"
"198","Trilocale via Lodovico Bertonio, Dragona, Roma","900.0","3","80.0","2","1 - 2"
"199","Attico via delle muratte, Trevi, Roma","5000.0","5","173.0","3","1 - 2"
"200","Quadrilocale via Villalago, Case Rosse, Roma","1600.0","4","150.0","2","1 - 2"
"201","Trilocale via Tocco da Casauria, Case Rosse, Roma","750.0","3","125.0","2","1"
"202","Appartamento via Napoleone Colajanni, Vigna Clara - Vigna Stelluti, Roma","3500.0","5+","250.0","3+","1"
"203","Bilocale via Vaglia, Nuovo Salario, Roma","1000.0","2","70.0","nan","1"
"204","Villa unifamiliare piazza del Popolo, Piazza del Popolo, Roma","3000.0","5+","300.0","3+","1"
"205","Appartamento via di Vigna Stelluti, Vigna Clara - Vigna Stelluti, Roma","4500.0","5+","302.0","3+","1"
"206","Trilocale via Labicana, Colle Oppio, Roma","2500.0","3","120.0","2","1"
"207","Appartamento viale del Museo Borghese, Parioli, Roma","1500.0","5+","440.0","3+","1"
"208","Monolocale piazza Annibaliano, Trieste - Coppedè, Roma","750.0","nan","22.0","nan","1"
"209","Attico via Cassiodoro, Prati, Roma","4500.0","5+","220.0","3","1"
"210","Monolocale viale Tirreno, Conca d'Oro - Valli, Roma","650.0","nan","30.0","nan","1"
"211","Monolocale via Grotte di Penseroni, Trigoria, Roma","600.0","nan","30.0","nan","1"
"212","Bilocale via di Monte Sacro, Città Giardino, Roma","750.0","2","60.0","nan","1"
"213","Bilocale via Vittorio Alpe, Monte Migliore, Roma","650.0","2","50.0","nan","1"
"214","Bilocale via Ottaviano, Prati, Roma","950.0","2","40.0","nan","1"
"215","Monolocale via Ortucchio, Case Rosse, Roma","480.0","nan","27.0","nan","1"
"216","Monolocale via Ugo Ojetti, Talenti - Monte Sacro, Roma","650.0","nan","30.0","nan","1"
"217","Quadrilocale viale Alessandrino, Alessandrino - Torre Spaccata, Roma","700.0","4","87.0","nan","1"
"218","Bilocale via Luigi De Marchi, Castel di Leva, Roma","670.0","2","45.0","nan","1"
"219","Monolocale via Gamalero, Casalotti, Roma","500.0","nan","30.0","nan","1"
"220","Bilocale via Paolo Renzi, Spinaceto, Roma","700.0","2","45.0","nan","1"
"221","Bilocale via della Salvia, Acilia, Roma","650.0","2","50.0","nan","1"
"222","Bilocale via Euripide, Axa, Roma","750.0","2","70.0","nan","1"
"223","Monolocale via di Acilia, Acilia, Roma","400.0","nan","20.0","nan","1"
"224","Monolocale piazza Annibaliano, Trieste - Coppedè, Roma","750.0","nan","22.0","nan","1"
"225","Monolocale via Carlo Francesco Bellingeri, Torrevecchia, Roma","650.0","nan","30.0","nan","1"
"226","Monolocale via Ardeatina, Rinnovamento, Roma","600.0","nan","30.0","nan","0"
"227","Monolocale via Salaria, Pinciano - Villa Ada, Roma","700.0","nan","30.0","nan","0"
"228","Bilocale via Alberto Tallone, La Storta, Roma","700.0","2","50.0","nan","0"
"229","Bilocale via Giovanni Salvaterra, Dragona, Roma","550.0","2","38.0","nan","0"
"230","Monolocale via dei Monti Parioli, Euclide, Roma","700.0","nan","30.0","nan","0"
"231","Monolocale via di Acilia, Acilia, Roma","400.0","nan","20.0","nan","0"
"232","Monolocale via Rescaldina, Ottavia, Roma","500.0","nan","35.0","nan","0"
"233","Monolocale via Ortucchio, Case Rosse, Roma","480.0","nan","27.0","nan","0"
"234","Monolocale piazza Annibaliano, Trieste - Coppedè, Roma","750.0","nan","22.0","nan","0"
"235","Bilocale via del Casale Lumbroso, Massimina, Roma","450.0","2","45.0","nan","0"
"236","Monolocale via Brennero, Città Giardino, Roma","650.0","nan","30.0","nan","0"
"237","Quadrilocale viale Alessandrino, Alessandrino - Torre Spaccata, Roma","700.0","4","87.0","nan","0"
"238","Monolocale via Balilla, Esquilino, Roma","850.0","nan","22.0","nan","0"
"239","Monolocale buono stato, sesto piano, Mostacciano, Roma","580.0","nan","45.0","nan","0"
"240","Quadrilocale via Appia Nuova 461, Furio Camillo, Roma","1300.0","4","110.0","2","0"
"241","Bilocale via Raffaele Caverni, Piazzale degli Eroi, Roma","1100.0","2","50.0","nan","0"
"242","Trilocale via Romeo Rodriguez Pereira 78, Balduina, Roma","1300.0","3","90.0","2","0"
"243","Attico via Giuseppe Cerbara, Ardeatino - Montagnola, Roma","1600.0","5","154.0","2","0"
"244","Appartamento 100 m², Battistini - Primavalle, Roma","1200.0","5","100.0","nan","0"
"245","Bilocale via Plotino 25, Piazzale degli Eroi, Roma","850.0","2","58.0","nan","0"
"246","Attico piazza Albania, Aventino, Roma","6300.0","3","135.0","3","0"
"247","Trilocale via Baldassarre Aloisi 32, Torre Angela, Roma","750.0","3","90.0","2","0"
"248","Trilocale via Baldassarre Aloisi 30, Torre Angela, Roma","700.0","3","85.0","nan","0"
"249","Appartamento via Lucullo 52, Sallustiano, Roma","4000.0","5","190.0","2","0"
"250","Trilocale via Alessandro Vellutello, Casal Bernocchi, Roma","800.0","3","65.0","nan","0"
"251","Quadrilocale via Ipogeo degli Ottavi 30, Ottavia, Roma","1100.0","4","110.0","2","2"
"252","Trilocale via Augusto Dulceri 24, Pigneto, Roma","950.0","3","95.0","2","2"
"253","Trilocale via di San Paolo alla Regola, Ghetto - Portico d'Ottavia, Roma","1600.0","3","70.0","nan","2"
"254","Trilocale via Giacomo Grosso 10, Tor Sapienza - La Rustica, Roma","899.0","3","65.0","nan","2"
"255","Quadrilocale via Elio Lampridio Cerva, Fonte Meravigliosa, Roma","1500.0","4","153.0","2","2"
"256","Quadrilocale via della Scala 10, Trastevere, Roma","2500.0","4","100.0","2","2"
"257","Bilocale via Luca della Robbia, Testaccio, Roma","1350.0","2","75.0","nan","2"
"258","Quadrilocale via Vitaliano Rotellini, Tor de' Cenci, Roma","1200.0","4","145.0","2","2"
"259","Quadrilocale via dei Giornalisti, Gemelli - Pineta Sacchetti, Roma","1500.0","4","156.0","2","2"
"260","Trilocale piazza del Risorgimento 2, Prati, Roma","2800.0","3","102.0","2","2"
"261","Quadrilocale viale Città d'Europa, Torrino, Roma","1450.0","4","101.0","2","2"
"262","Quadrilocale via dell'Arco de' Cenci 1, Ghetto - Portico d'Ottavia, Roma","1800.0","4","118.0","2","2"
"263","Quadrilocale via Giacinta Pezzana, Parioli, Roma","1900.0","4","130.0","2","2"
"264","Monolocale via del Fosso della Castelluccia 146, Castel di Leva, Roma","3410.0","nan","25.0","nan","2"
"265","Trilocale via Novacella, Marconi, Roma","1100.0","3","105.0","2","2"
"266","Bilocale via Ottaviano, Prati, Roma","950.0","2","38.0","nan","2"
"267","Bilocale via Alberto Cadlolo 90, Medaglie d'Oro, Roma","990.0","2","54.0","nan","2"
"268","Monolocale via Giuseppe Gagliani Caputo 32, Settecamini, Roma","650.0","nan","40.0","nan","2"
"269","Attico via Parione, Piazza Navona, Roma","3300.0","3","70.0","nan","2"
"270","Attico via Appiano 69, Valle Aurelia, Roma","1700.0","5","171.0","2","2"
"271","Trilocale via Saint Vincent 7, Cortina d'Ampezzo, Roma","1250.0","3","85.0","nan","2"
"272","Monolocale via Salaria, Pinciano - Villa Ada, Roma","700.0","nan","30.0","nan","2"
"273","Trilocale via della Pisana, Pisana - Bravetta, Roma","1200.0","3","50.0","nan","2"
"274","Appartamento via Sebastiano Conca, Parioli, Roma","5800.0","5+","380.0","3+","2"
"275","Quadrilocale piazza di Spagna, Spagna, Roma","7000.0","4","130.0","2","2"
"276","Quadrilocale via di Quarto Peperino, Grottarossa - Saxa Rubra, Roma","1300.0","4","86.0","2","1"
"277","Appartamento via Casale Ghella 42, Grottarossa - Saxa Rubra, Roma","2200.0","5+","195.0","2","1"
"278","Quadrilocale via al Sesto Miglio, Tomba di Nerone, Roma","1550.0","4","128.0","2","1"
"279","Trilocale via Nadir Quinto, Mezzocammino, Roma","1080.0","3","70.0","nan","1"
"280","Attico via Carlo Muscetta 75, Bufalotta, Roma","1450.0","5","150.0","2","1"
"281","Quadrilocale viale Ventuno Aprile 24, Bologna, Roma","2500.0","4","182.0","2","1"
"282","Trilocale via degli Elci 37, Centocelle, Roma","930.0","3","83.0","2","1"
"283","Bilocale corso Vittorio Emanuele II 187, Piazza Navona, Roma","1200.0","2","59.0","nan","1"
"284","Trilocale via Mario Borsa 45, Casal Bruciato, Roma","1150.0","3","105.0","nan","1"
"285","Appartamento via Roncegno 38, Camilluccia - Farnesina, Roma","1590.0","nan","90.0","nan","1"
"286","Quadrilocale via Calalzo, Cortina d'Ampezzo, Roma","2300.0","4","175.0","2","1"
"287","Trilocale via Anastasio 2, Gregorio VII - Piccolomini, Roma","1500.0","3","80.0","3","1"
"288","Appartamento via Misurina, Cortina d'Ampezzo, Roma","6000.0","5","250.0","3+","1"
"289","Quadrilocale viale Cesare Pavese, Fonte Ostiense, Roma","1600.0","4","140.0","3","1"
